date,actual_zone_1_power_consumption,predicted_zone_1_power_consumption,actual_zone_2_power_consumption,predicted_zone_2_power_consumption,actual_zone_3_power_consumption,predicted_zone_3_power_consumption
2017-11-07 20:00:00,38880.0,38624.973,32284.71074,31820.283,17193.25301,17172.705
2017-11-07 20:10:00,39273.84615,38947.52,32593.38843,31929.193,17436.14458,17341.85
2017-11-07 20:20:00,39243.07692,39239.94,32478.09917,31849.145,17459.27711,17325.447
2017-11-07 20:30:00,38941.53846,38729.49,32318.18182,31935.096,17430.36145,17259.92
2017-11-07 20:40:00,38720.0,38392.273,32031.81818,31872.188,17251.08434,17296.734
2017-11-07 20:50:00,38270.76923,38085.13,31782.64463,31791.566,17135.42169,17231.691
2017-11-07 21:00:00,37520.0,37463.656,31302.89256,31684.414,16823.13253,16984.975
2017-11-07 21:10:00,36978.46154,36851.785,31120.66116,30926.424,16655.42169,16682.338
2017-11-07 21:20:00,36560.0,36635.246,30588.84298,30824.326,16528.19277,16718.479
2017-11-07 21:30:00,36086.15385,36123.824,30127.68595,30363.986,16476.14458,16614.965
2017-11-07 21:40:00,35735.38462,35640.4,29514.04959,29826.957,16204.33735,16362.74
2017-11-07 21:50:00,35107.69231,34921.367,28840.90909,29235.0,15949.87952,16048.098
2017-11-07 22:00:00,34473.84615,34185.113,28279.33884,28429.58,15759.03614,15752.674
2017-11-07 22:10:00,34276.92308,34034.91,27840.49587,28014.41,15863.13253,15707.673
2017-11-07 22:20:00,33550.76923,33442.438,27245.45455,27315.186,15151.80723,15223.538
2017-11-07 22:30:00,32443.07692,32318.162,26669.00826,26763.715,14671.80723,14371.58
2017-11-07 22:40:00,31796.92308,31571.623,25899.17355,26084.758,14255.42169,14089.106
2017-11-07 22:50:00,31156.92308,30918.95,25319.00826,25516.375,13804.33735,13865.797
2017-11-07 23:00:00,30264.61538,30158.701,24831.81818,24996.03,13532.53012,13574.189
2017-11-07 23:10:00,29556.92308,29556.553,23980.16529,24161.049,13289.63855,13497.05
2017-11-07 23:20:00,28929.23077,28968.979,23504.13223,23487.482,13127.71084,13138.761
2017-11-07 23:30:00,28455.38462,28515.283,22860.7438,22840.396,12873.25301,12753.636
2017-11-07 23:40:00,27901.53846,27827.484,22466.52893,22386.373,12665.06024,12625.941
2017-11-07 23:50:00,27138.46154,26912.06,21912.39669,21766.336,12370.12048,12198.008
2017-11-08 00:00:00,26566.15385,26632.803,21332.2314,21242.752,12173.49398,11816.408
2017-11-08 00:10:00,25963.07692,25986.098,20856.19835,20873.947,12028.91566,11644.114
2017-11-08 00:20:00,25643.07692,25658.576,20540.08264,20626.71,11907.46988,11633.221
2017-11-08 00:30:00,25261.53846,25311.74,20168.18182,20222.436,11745.54217,11547.212
2017-11-08 00:40:00,24775.38462,24791.037,19811.15702,19866.098,11624.09639,11425.702
2017-11-08 00:50:00,24313.84615,24368.518,19323.96694,19356.24,11386.98795,11216.2705
2017-11-08 01:00:00,24055.38462,23868.5,19041.32231,18909.045,11034.21687,10786.469
2017-11-08 01:10:00,23766.15385,23569.373,18691.73554,18628.307,10878.07229,10688.942
2017-11-08 01:20:00,23366.15385,23136.75,18598.76033,18666.34,10745.06024,10569.632
2017-11-08 01:30:00,23083.07692,22786.525,18208.26446,18385.283,10623.61446,10506.779
2017-11-08 01:40:00,22972.30769,22571.41,17944.21488,17904.734,10502.16867,10460.755
2017-11-08 01:50:00,22806.15385,22535.709,17683.8843,17763.469,10507.95181,10544.358
2017-11-08 02:00:00,22615.38462,22080.1,17531.40496,17698.035,10473.25301,10322.939
2017-11-08 02:10:00,22529.23077,22054.318,17404.95868,17569.123,10351.80723,10323.73
2017-11-08 02:20:00,22486.15385,21933.729,17200.41322,17128.281,10293.9759,10319.199
2017-11-08 02:30:00,22436.92308,22015.92,17189.2562,17109.85,10311.3253,10206.711
2017-11-08 02:40:00,22061.53846,21732.316,17077.68595,16898.879,10265.06024,10144.057
2017-11-08 02:50:00,22153.84615,21594.766,16683.47107,16678.83,10160.96386,10076.9
2017-11-08 03:00:00,21963.07692,21458.363,16761.57025,16730.312,10137.83133,9987.421
2017-11-08 03:10:00,21796.92308,21340.729,16761.57025,16738.969,9952.771084,9952.612
2017-11-08 03:20:00,21446.15385,21112.928,16746.69421,16653.389,9981.686747,10005.902
2017-11-08 03:30:00,21532.30769,20894.412,16795.04132,16643.332,9837.108434,10002.939
2017-11-08 03:40:00,21378.46154,20820.588,16843.38843,16728.492,9877.590361,9992.173
2017-11-08 03:50:00,21544.61538,20778.371,16780.16529,16724.559,9733.012048,10015.757
2017-11-08 04:00:00,21532.30769,20736.352,16757.85124,16608.23,9709.879518,9995.262
2017-11-08 04:10:00,21495.38462,20735.371,16795.04132,16576.934,9767.710843,9973.492
2017-11-08 04:20:00,21606.15385,20892.49,16947.52066,16682.164,9756.144578,9970.426
2017-11-08 04:30:00,21612.30769,20920.01,16869.42149,16691.133,9796.626506,9971.561
2017-11-08 04:40:00,21858.46154,21092.049,17036.77686,16740.135,9871.807229,9999.776
2017-11-08 04:50:00,22110.76923,21400.906,17126.03306,16878.361,9877.590361,9986.729
2017-11-08 05:00:00,22190.76923,21421.863,17211.57025,16907.266,9860.240964,9961.001
2017-11-08 05:10:00,22523.07692,21701.816,17594.6281,17164.809,10120.48193,9955.176
2017-11-08 05:20:00,23212.30769,22418.682,18148.76033,17640.75,10160.96386,10099.231
2017-11-08 05:30:00,22953.84615,22430.256,17933.05785,17753.465,10114.6988,10099.36
2017-11-08 05:40:00,22910.76923,22164.033,17732.2314,17693.633,9935.421687,10080.83
2017-11-08 05:50:00,22523.07692,21995.367,17788.01653,17668.89,9744.578313,10096.327
2017-11-08 06:00:00,22541.53846,22081.074,17747.10744,17688.586,9576.86747,10098.384
2017-11-08 06:10:00,22036.92308,21904.385,17219.00826,17294.469,9264.578313,10038.1045
2017-11-08 06:20:00,21261.53846,21110.457,16497.52066,16485.068,8836.626506,9949.992
2017-11-08 06:30:00,20547.69231,19411.107,16393.38843,16278.782,8084.819277,9820.143
2017-11-08 06:40:00,20418.46154,18163.73,16281.81818,16197.836,7361.927711,9765.575
2017-11-08 06:50:00,20787.69231,18541.05,16471.4876,16240.312,7119.036145,9794.373
2017-11-08 07:00:00,21495.38462,20254.715,17159.50413,16726.168,7200.0,10048.473
2017-11-08 07:10:00,22073.84615,21342.814,17378.92562,16910.205,7171.084337,10070.777
2017-11-08 07:20:00,22246.15385,21582.08,17683.8843,17283.102,7408.192771,10026.456
2017-11-08 07:30:00,22160.0,21605.064,17929.33884,17775.375,7205.783133,10068.226
2017-11-08 07:40:00,22313.84615,21984.621,17821.4876,17905.52,7136.385542,10052.316
2017-11-08 07:50:00,22326.15385,22028.852,17847.52066,17893.797,7200.0,10091.701
2017-11-08 08:00:00,23446.15385,23147.91,18148.76033,18122.305,7356.144578,10325.305
2017-11-08 08:10:00,24252.30769,24159.162,18717.7686,18643.01,7946.024096,10549.624
2017-11-08 08:20:00,24880.0,24348.072,19108.26446,19051.654,9374.457831,10526.398
2017-11-08 08:30:00,25304.61538,25063.176,19483.8843,19395.766,9733.012048,10775.967
2017-11-08 08:40:00,25766.15385,25603.287,19844.6281,19772.832,9912.289157,10460.953
2017-11-08 08:50:00,25920.0,25876.277,19937.60331,19998.732,11086.26506,10838.479
2017-11-08 09:00:00,26541.53846,26473.258,20450.82645,20403.553,10947.46988,11294.604
2017-11-08 09:10:00,26793.84615,26930.842,20960.33058,20985.627,11196.14458,10941.93
2017-11-08 09:20:00,27021.53846,27041.14,21313.63636,21319.506,11392.77108,11212.885
2017-11-08 09:30:00,27507.69231,27653.469,21581.40496,21564.727,11178.79518,11235.492
2017-11-08 09:40:00,27913.84615,27968.535,21659.50413,21761.143,11884.33735,11608.444
2017-11-08 09:50:00,28486.15385,28600.94,21328.5124,21550.822,12213.9759,12346.073
2017-11-08 10:00:00,27249.23077,27115.316,23530.16529,23438.156,12780.72289,12545.8545
2017-11-08 10:10:00,27661.53846,27522.889,23656.61157,23951.256,13035.18072,12845.735
2017-11-08 10:20:00,27624.61538,28017.707,24195.86777,23948.818,14914.6988,14503.035
2017-11-08 10:30:00,27901.53846,28129.28,24653.30579,24495.973,15296.38554,15229.495
2017-11-08 10:40:00,28110.76923,28361.297,24738.84298,24866.898,15388.91566,15147.494
2017-11-08 10:50:00,28344.61538,28619.49,25144.21488,25228.406,15435.18072,15313.112
2017-11-08 11:00:00,29070.76923,29077.82,25292.97521,25474.158,15712.77108,15675.193
2017-11-08 11:10:00,29396.92308,29586.844,25192.56198,25363.7,15822.6506,15824.105
2017-11-08 11:20:00,29686.15385,29645.662,25735.53719,25805.049,16302.6506,16269.606
2017-11-08 11:30:00,29864.61538,29872.291,25899.17355,26307.154,16296.86747,16386.082
2017-11-08 11:40:00,29833.84615,29880.348,26033.05785,26268.639,16562.89157,16508.803
2017-11-08 11:50:00,29993.84615,29993.488,26237.60331,26352.133,16510.84337,16603.674
2017-11-08 12:00:00,29735.38462,30029.117,26356.61157,26508.02,16921.44578,16877.924
2017-11-08 12:10:00,29803.07692,29961.975,26639.2562,26719.332,16944.57831,17026.32
2017-11-08 12:20:00,29741.53846,29945.547,26691.32231,26961.127,17123.85542,17094.066
2017-11-08 12:30:00,31384.61538,31083.055,25516.1157,26157.805,17465.06024,17451.95
2017-11-08 12:40:00,31969.23077,32049.168,25419.42149,25882.578,17493.9759,17525.602
2017-11-08 12:50:00,31821.53846,31726.11,25575.61983,26057.648,17430.36145,17497.062
2017-11-08 13:00:00,32240.0,31955.61,25233.47107,25600.959,17499.75904,17440.67
2017-11-08 13:10:00,32209.23077,32119.645,25248.34711,25476.398,17424.57831,17447.219
2017-11-08 13:20:00,32018.46154,32041.783,25460.33058,25637.822,17389.87952,17440.873
2017-11-08 13:30:00,31815.38462,31925.785,25512.39669,25661.094,17222.16867,17329.873
2017-11-08 13:40:00,31390.76923,31725.951,25330.16529,25599.215,17083.37349,17213.738
2017-11-08 13:50:00,31095.38462,31440.012,25043.80165,25293.271,17158.55422,17225.467
2017-11-08 14:00:00,30800.0,30916.139,25080.99174,25195.576,17100.72289,17131.629
2017-11-08 14:10:00,30929.23077,31040.04,25319.00826,25380.729,17158.55422,17123.312
2017-11-08 14:20:00,30886.15385,30982.47,25382.2314,25527.355,17245.3012,17207.074
2017-11-08 14:30:00,31273.84615,31169.117,25426.8595,25509.168,17222.16867,17209.47
2017-11-08 14:40:00,31163.07692,31204.158,25452.89256,25641.744,17158.55422,17164.676
2017-11-08 14:50:00,31396.92308,31339.277,25382.2314,25586.941,17071.80723,17046.74
2017-11-08 15:00:00,31329.23077,31329.834,25590.49587,25638.025,17187.46988,17121.465
2017-11-08 15:10:00,30843.07692,30917.021,25713.22314,26033.154,16944.57831,17011.623
2017-11-08 15:20:00,30621.53846,30681.277,25646.28099,25854.13,16603.37349,16693.074
2017-11-08 15:30:00,30633.84615,30744.395,25716.94215,25872.553,16719.03614,16767.895
2017-11-08 15:40:00,30418.46154,30543.133,25411.98347,25639.99,16533.9759,16622.754
2017-11-08 15:50:00,30116.92308,30407.697,25084.71074,25270.518,16528.19277,16505.277
2017-11-08 16:00:00,30240.0,30284.877,24984.29752,24997.152,16568.6747,16525.559
2017-11-08 16:10:00,30676.92308,30583.83,24999.17355,25133.082,16533.9759,16535.35
2017-11-08 16:20:00,30510.76923,30597.46,25118.18182,25139.057,16695.90361,16592.844
2017-11-08 16:30:00,30652.30769,30512.586,25319.00826,25314.293,16800.0,16745.04
2017-11-08 16:40:00,30800.0,30781.566,25568.18182,25531.06,17170.12048,17006.213
2017-11-08 16:50:00,31156.92308,31090.703,25601.65289,25617.916,17661.68675,17554.42
2017-11-08 17:00:00,31464.61538,31702.611,25728.09917,25933.31,18922.40964,18939.283
2017-11-08 17:10:00,32190.76923,32092.146,26747.10744,26731.88,20871.3253,20647.023
2017-11-08 17:20:00,34049.23077,33934.17,28699.58678,28835.97,23155.66265,23078.793
2017-11-08 17:30:00,37058.46154,37008.625,31180.16529,30532.111,24480.0,24252.008
2017-11-08 17:40:00,39353.84615,38767.55,32950.41322,32002.096,25330.12048,25033.969
2017-11-08 17:50:00,39846.15385,39233.82,33422.72727,32472.062,25804.33735,25681.525
2017-11-08 18:00:00,39913.84615,39438.5,33411.57025,33235.15,25972.04819,26020.252
2017-11-08 18:10:00,40049.23077,39593.105,33526.8595,34139.812,21600.0,24420.457
2017-11-08 18:20:00,40086.15385,39867.145,33392.97521,33674.79,20194.6988,22263.275
2017-11-08 18:30:00,39864.61538,39937.043,33467.35537,33352.39,20350.84337,21022.125
2017-11-08 18:40:00,39907.69231,39697.508,33467.35537,33267.32,20408.6747,20590.408
2017-11-08 18:50:00,39760.0,39741.742,33329.75207,33286.453,20252.53012,20368.363
2017-11-08 19:00:00,39600.0,39431.535,33262.80992,33261.66,20287.22892,20273.256
2017-11-08 19:10:00,39600.0,39539.652,33292.56198,33480.586,20345.06024,20207.412
2017-11-08 19:20:00,39304.61538,39077.164,33348.34711,33299.504,20287.22892,20223.133
2017-11-08 19:30:00,39169.23077,38972.2,33229.33884,33103.37,19801.44578,19820.477
2017-11-08 19:40:00,38781.53846,38689.703,32965.28926,33059.62,19483.37349,19501.773
2017-11-08 19:50:00,38523.07692,38294.438,32559.91736,32015.078,19309.87952,19555.027
2017-11-08 20:00:00,38560.0,38353.066,32504.13223,31833.957,19546.98795,19670.307
2017-11-08 20:10:00,38812.30769,38653.023,32693.80165,31870.49,19795.66265,19745.363
2017-11-08 20:20:00,38683.07692,38457.844,32608.26446,31874.695,19772.53012,19753.742
2017-11-08 20:30:00,38449.23077,38082.688,32307.02479,31920.191,19824.57831,19773.4
2017-11-08 20:40:00,38098.46154,38020.504,32221.4876,31887.727,19737.83133,19710.398
2017-11-08 20:50:00,37520.0,37584.902,32020.66116,31914.586,19616.38554,19714.422
2017-11-08 21:00:00,37329.23077,37221.582,31801.23967,31805.863,19575.90361,19692.023
2017-11-08 21:10:00,36793.84615,36745.137,31459.09091,31796.328,19304.09639,19454.703
2017-11-08 21:20:00,36135.38462,36065.137,30804.54545,30932.371,18702.6506,18720.984
2017-11-08 21:30:00,35563.07692,35331.17,30254.13223,30343.617,18575.42169,18577.129
2017-11-08 21:40:00,35144.61538,34918.56,29644.21488,29876.932,18407.71084,18404.533
2017-11-08 21:50:00,34750.76923,34450.58,28852.06612,29275.46,17985.54217,17834.682
2017-11-08 22:00:00,34221.53846,34062.11,28561.98347,28509.422,17655.90361,17587.416
2017-11-08 22:10:00,33772.30769,33493.414,28022.72727,28043.215,17251.08434,17228.406
2017-11-08 22:20:00,33206.15385,32996.156,27535.53719,27473.791,16794.21687,16792.885
2017-11-08 22:30:00,32953.84615,32627.678,26981.40496,27091.465,16713.25301,16627.256
2017-11-08 22:40:00,31950.76923,31710.69,26505.3719,26612.514,16649.63855,16648.56
2017-11-08 22:50:00,30867.69231,30595.422,25921.4876,26177.209,16302.6506,16350.509
2017-11-08 23:00:00,30172.30769,30049.21,25322.72727,25525.266,15892.04819,15965.387
2017-11-08 23:10:00,29452.30769,29460.295,24456.19835,24559.393,15579.75904,15618.23
2017-11-08 23:20:00,28898.46154,28900.818,23701.23967,23614.453,15088.19277,15091.722
2017-11-08 23:30:00,28209.23077,28340.662,22912.80992,22836.28,14533.01205,14363.623
2017-11-08 23:40:00,27673.84615,27513.092,22418.18182,22339.951,14290.12048,14204.99
2017-11-08 23:50:00,27021.53846,26924.098,21882.64463,21865.072,14000.96386,14105.594
2017-11-09 00:00:00,26455.38462,26403.62,21440.08264,21363.164,13792.77108,13759.12
2017-11-09 00:10:00,25581.53846,25713.482,20848.76033,20843.512,13411.08434,13362.952
2017-11-09 00:20:00,25132.30769,25197.938,20316.94215,20313.535,13272.28916,13281.659
2017-11-09 00:30:00,24910.76923,24884.344,19985.95041,19984.896,13208.6747,13155.118
2017-11-09 00:40:00,24560.0,24556.652,19606.61157,19579.096,12925.3012,12809.898
2017-11-09 00:50:00,24320.0,24190.205,19346.28099,19278.256,12722.89157,12463.15
2017-11-09 01:00:00,24135.38462,24056.707,19004.13223,19041.68,12595.66265,12270.566
2017-11-09 01:10:00,23833.84615,23697.395,18918.59504,18967.799,12497.3494,12034.352
2017-11-09 01:20:00,23446.15385,23237.559,18487.19008,18606.594,12294.93976,11780.536
2017-11-09 01:30:00,23070.76923,22966.852,18293.80165,18217.668,12156.14458,11698.019
2017-11-09 01:40:00,22910.76923,22870.611,18092.97521,18267.082,11994.21687,11575.233
2017-11-09 01:50:00,22695.38462,22608.377,17907.02479,18067.768,11953.73494,11625.827
2017-11-09 02:00:00,22627.69231,22433.1,17676.44628,17769.135,11786.0241,11558.642
2017-11-09 02:10:00,22406.15385,22178.576,17550.0,17706.877,11687.71084,11426.045
2017-11-09 02:20:00,22430.76923,22177.63,17468.18182,17569.438,11653.01205,11422.065
2017-11-09 02:30:00,22369.23077,22159.438,17375.20661,17430.55,11548.91566,11200.936
2017-11-09 02:40:00,22252.30769,22008.54,17367.7686,17272.242,11525.78313,11189.342
2017-11-09 02:50:00,22160.0,21861.102,17311.98347,17161.898,11508.43373,11134.797
2017-11-09 03:00:00,21969.23077,21848.002,17274.79339,17157.385,11467.95181,11115.115
2017-11-09 03:10:00,21833.84615,21617.64,17070.24793,17054.812,11450.60241,11140.746
2017-11-09 03:20:00,21920.0,21587.18,17007.02479,16935.016,11386.98795,11111.892
2017-11-09 03:30:00,21981.53846,21626.4,17166.94215,16941.531,11358.07229,11098.679
2017-11-09 03:40:00,21950.76923,21653.756,17040.49587,16851.639,11294.45783,11021.851
2017-11-09 03:50:00,21778.46154,21526.13,16943.80165,16825.986,11300.24096,10971.367
2017-11-09 04:00:00,21716.92308,21309.998,17081.40496,16819.0,11288.6747,10957.656
2017-11-09 04:10:00,21803.07692,21426.488,17077.68595,16792.688,11629.87952,10999.057
2017-11-09 04:20:00,21901.53846,21438.18,17222.72727,16886.389,11658.79518,11146.537
2017-11-09 04:30:00,22086.15385,21615.568,17200.41322,16917.973,11676.14458,11165.745
2017-11-09 04:40:00,22049.23077,21540.873,17107.43802,16885.275,11722.40964,11265.416
2017-11-09 04:50:00,22104.61538,21609.953,17215.28926,16870.727,11606.74699,11209.343
2017-11-09 05:00:00,22240.0,21736.982,17393.80165,17142.645,11554.6988,11122.89
2017-11-09 05:10:00,22486.15385,22035.777,17810.33058,17411.295,11838.07229,11217.145
2017-11-09 05:20:00,22984.61538,22471.97,18316.1157,17784.88,11872.77108,11434.654
2017-11-09 05:30:00,22572.30769,22412.893,18026.03306,17809.97,11699.27711,11378.667
2017-11-09 05:40:00,22344.61538,22060.793,17780.57851,17700.918,11583.61446,11378.805
2017-11-09 05:50:00,22227.69231,22042.52,17609.50413,17723.148,11421.68675,11018.6875
2017-11-09 06:00:00,22209.23077,22013.26,17843.80165,17658.135,11242.40964,10958.103
2017-11-09 06:10:00,21846.15385,21709.473,17219.00826,17330.207,10860.72289,10733.682
2017-11-09 06:20:00,21187.69231,20687.027,16627.68595,16540.66,10328.6747,10277.501
2017-11-09 06:30:00,20492.30769,19561.545,16281.81818,16244.042,9611.566265,9815.853
2017-11-09 06:40:00,20246.15385,18369.643,16066.1157,16049.281,8697.831325,9738.776
2017-11-09 06:50:00,20553.84615,18180.656,16393.38843,16121.669,8466.506024,9751.463
2017-11-09 07:00:00,21396.92308,20131.191,16728.09917,16324.947,8460.722892,9988.21
2017-11-09 07:10:00,21772.30769,20916.113,17215.28926,16719.367,8535.903614,10042.146
2017-11-09 07:20:00,22344.61538,21586.941,17538.84298,17017.479,8408.674699,10007.721
2017-11-09 07:30:00,22289.23077,21667.178,17546.28099,17450.0,8356.626506,10031.687
2017-11-09 07:40:00,22178.46154,21976.086,17241.32231,17441.53,8668.915663,10024.988
2017-11-09 07:50:00,22221.53846,21645.006,17468.18182,17505.232,10288.19277,10100.857
2017-11-09 08:00:00,22990.76923,22242.756,18104.13223,18008.938,11404.33735,10613.209
2017-11-09 08:10:00,23593.84615,23324.242,18323.55372,18386.812,11589.39759,11616.676
2017-11-09 08:20:00,24049.23077,23914.94,18940.90909,18939.586,11762.89157,11497.248
2017-11-09 08:30:00,24596.92308,24407.174,19309.09091,19396.488,12098.31325,11893.779
2017-11-09 08:40:00,25433.84615,25303.566,19866.94215,19830.701,12416.38554,12373.215
2017-11-09 08:50:00,26153.84615,26013.438,20346.69421,20352.678,12699.75904,12727.365
2017-11-09 09:00:00,25956.92308,25837.498,21655.78512,21365.123,13000.48193,12866.501
2017-11-09 09:10:00,25710.76923,25433.861,22775.20661,22572.637,13220.24096,13126.506
2017-11-09 09:20:00,26110.76923,26100.455,22853.30579,22767.94,13786.98795,13675.747
2017-11-09 09:30:00,26400.0,26534.283,22362.39669,22394.02,14452.04819,14304.313
2017-11-09 09:40:00,26861.53846,26824.193,23042.97521,23114.021,14960.96386,14969.459
2017-11-09 09:50:00,27076.92308,27108.035,23303.30579,23510.818,15435.18072,15310.172
2017-11-09 10:00:00,27550.76923,27647.768,23526.44628,23616.68,15637.59036,15569.113
2017-11-09 10:10:00,27735.38462,27905.89,23667.7686,23727.164,15955.66265,15827.086
2017-11-09 10:20:00,28178.46154,28035.25,24147.52066,24228.889,16192.77108,16155.897
2017-11-09 10:30:00,28369.23077,28400.525,24411.57025,24660.059,16233.25301,16130.585
2017-11-09 10:40:00,29033.84615,29033.973,24627.27273,24804.52,16557.10843,16505.395
2017-11-09 10:50:00,29415.38462,29411.176,24828.09917,24937.826,16655.42169,16744.236
2017-11-09 11:00:00,31107.69231,30556.195,23329.33884,24207.81,16834.6988,16768.215
2017-11-09 11:10:00,31101.53846,30955.643,23463.22314,23986.713,17031.3253,16996.066
2017-11-09 11:20:00,31181.53846,30956.596,23727.27273,24039.65,17638.55422,17594.35
2017-11-09 11:30:00,31353.84615,31377.5,23797.93388,24036.785,17945.06024,17972.059
2017-11-09 11:40:00,31803.07692,31850.564,23697.52066,23959.91,18187.95181,18195.01
2017-11-09 11:50:00,30713.84615,31350.014,24880.16529,24802.7,18338.31325,18315.928
2017-11-09 12:00:00,30984.61538,31230.135,24913.63636,24945.57,18297.83133,18353.61
2017-11-09 12:10:00,31003.07692,31293.205,25438.01653,25253.037,18477.10843,18453.37
2017-11-09 12:20:00,30756.92308,31005.54,25200.0,25288.95,18453.9759,18537.924
2017-11-09 12:30:00,31089.23077,31131.523,25490.08264,25324.076,18748.91566,18751.219
2017-11-09 12:40:00,31310.76923,31448.129,25549.58678,25699.086,18806.74699,18950.607
2017-11-09 12:50:00,31218.46154,31423.707,25821.07438,26068.252,18824.09639,18879.469
2017-11-09 13:00:00,31163.07692,31205.324,25728.09917,26136.47,18425.06024,18607.564
2017-11-09 13:10:00,31003.07692,31039.646,25508.67769,25808.838,18130.12048,18521.021
2017-11-09 13:20:00,31169.23077,31232.244,26605.78512,26487.031,17667.46988,18149.43
2017-11-09 13:30:00,31569.23077,31642.992,26118.59504,26716.734,17655.90361,17854.117
2017-11-09 13:40:00,31827.69231,31721.812,25568.18182,26083.746,17598.07229,17775.2
2017-11-09 13:50:00,31655.38462,31812.877,25616.52893,25970.805,17372.53012,17577.555
2017-11-09 14:00:00,31858.46154,31730.027,25791.32231,26066.977,17430.36145,17443.01
2017-11-09 14:10:00,32018.46154,31928.826,25434.29752,25786.28,17280.0,17370.963
2017-11-09 14:20:00,31944.61538,31893.531,25735.53719,25869.973,17303.13253,17326.582
2017-11-09 14:30:00,31692.30769,31726.459,25940.08264,26372.97,17360.96386,17340.723
2017-11-09 14:40:00,31901.53846,31802.783,26460.7438,26642.037,17551.80723,17488.479
2017-11-09 14:50:00,31932.30769,31937.475,26285.95041,26519.186,17193.25301,17226.049
2017-11-09 15:00:00,31673.84615,31761.877,26297.10744,26449.223,17199.03614,17185.771
2017-11-09 15:10:00,31366.15385,31401.725,26200.41322,26439.014,17170.12048,17203.143
2017-11-09 15:20:00,30966.15385,31169.71,26352.89256,26428.94,17112.28916,17097.857
2017-11-09 15:30:00,31089.23077,31213.123,26226.44628,26455.666,17216.38554,17184.719
2017-11-09 15:40:00,31427.69231,31425.365,26308.26446,26443.277,17233.73494,17225.805
2017-11-09 15:50:00,31113.84615,31307.018,26263.63636,26463.938,16759.51807,16863.473
2017-11-09 16:00:00,31273.84615,31176.342,26047.93388,26377.496,16771.08434,16743.258
2017-11-09 16:10:00,31292.30769,31411.955,25977.27273,26144.477,16904.09639,16889.041
2017-11-09 16:20:00,31175.38462,31217.09,25739.2562,25990.975,17002.40964,16961.135
2017-11-09 16:30:00,31267.69231,31221.248,25761.57025,26014.852,17233.73494,17065.902
2017-11-09 16:40:00,31495.38462,31457.2,25687.19008,25980.125,17551.80723,17369.834
2017-11-09 16:50:00,31273.84615,31359.836,25895.45455,25977.227,18112.77108,17913.49
2017-11-09 17:00:00,31907.69231,31870.387,26501.65289,26637.111,19338.79518,19388.594
2017-11-09 17:10:00,32947.69231,33018.96,27461.15702,27712.305,21547.95181,21323.734
2017-11-09 17:20:00,34775.38462,34418.9,29287.19008,28949.22,21426.50602,21592.72
2017-11-09 17:30:00,37821.53846,37623.938,31592.97521,30725.652,18407.71084,20314.736
2017-11-09 17:40:00,40055.38462,40158.19,33883.8843,32456.68,19396.62651,19984.617
2017-11-09 17:50:00,40393.84615,39786.56,34333.8843,33920.52,19171.08434,20011.12
2017-11-09 18:00:00,40332.30769,39647.664,33995.45455,33960.29,19298.31325,19466.293
2017-11-09 18:10:00,40381.53846,40095.996,33586.36364,33808.637,19367.71084,19429.375
2017-11-09 18:20:00,40264.61538,40409.812,33604.95868,33510.145,19466.0241,19525.54
2017-11-09 18:30:00,39895.38462,40104.51,33467.35537,33560.35,19494.93976,19498.213
2017-11-09 18:40:00,39846.15385,39663.547,33571.4876,33296.38,19703.13253,19426.309
2017-11-09 18:50:00,40092.30769,39947.56,33430.16529,33278.29,19385.06024,19297.164
2017-11-09 19:00:00,39329.23077,39477.766,33132.64463,33128.41,19558.55422,19349.264
2017-11-09 19:10:00,39390.76923,39182.055,33225.61983,33240.3,19622.16867,19441.496
2017-11-09 19:20:00,39095.38462,39069.016,32980.16529,33312.793,19708.91566,19527.469
2017-11-09 19:30:00,38683.07692,38613.316,32738.42975,32108.664,19865.06024,19728.502
2017-11-09 19:40:00,38504.61538,38349.71,32526.44628,31789.613,19905.54217,19835.707
2017-11-09 19:50:00,38332.30769,38175.566,32392.56198,31825.453,20032.77108,20037.166
2017-11-09 20:00:00,38640.0,38213.637,32675.20661,31761.654,20212.04819,20012.916
2017-11-09 20:10:00,38541.53846,38369.96,32630.57851,31803.336,20235.18072,20097.826
2017-11-09 20:20:00,38418.46154,38217.96,32511.57025,31783.67,20177.3494,20009.795
2017-11-09 20:30:00,38283.07692,38126.234,32466.94215,31771.088,20148.43373,20023.143
2017-11-09 20:40:00,38172.30769,37963.64,32117.35537,31677.496,20229.39759,20271.957
2017-11-09 20:50:00,37975.38462,37786.06,31994.6281,31653.96,20055.90361,20175.61
2017-11-09 21:00:00,37587.69231,37490.36,31659.91736,31495.625,19622.16867,19706.38
2017-11-09 21:10:00,36947.69231,36908.695,31072.31405,31052.986,19217.3494,19299.768
2017-11-09 21:20:00,36356.92308,36335.188,30592.56198,30731.363,19009.15663,18972.787
2017-11-09 21:30:00,36080.0,36128.73,30551.65289,30320.139,18962.89157,18987.973
2017-11-09 21:40:00,35544.61538,35473.344,29956.61157,30237.254,18621.68675,18716.531
2017-11-09 21:50:00,35076.92308,34950.008,29391.32231,29694.918,18118.55422,17958.83
2017-11-09 22:00:00,34498.46154,34388.383,28554.54545,28664.443,17771.56627,17788.053
2017-11-09 22:10:00,34073.84615,33955.816,28223.55372,28147.146,17453.49398,17352.346
2017-11-09 22:20:00,33470.76923,33461.266,27688.01653,27725.408,17216.38554,17186.035
